age,education,education_num,marital_status,race,sex,income_over_50k
29,HS-grad,9,Separated,White,Male,FALSE
47,Masters,14,Divorced,White,Male,FALSE
24,HS-grad,9,Never-married,White,Male,FALSE
51,HS-grad,9,Married,White,Male,FALSE
17,11th,7,Never-married,White,Male,FALSE
27,Doctorate,16,Never-married,White,Female,FALSE
29,Bachelors,13,Married,White,Male,TRUE
18,12th,8,Never-married,White,Male,FALSE
36,Assoc-acdm,12,Divorced,White,Female,FALSE
58,Bachelors,13,Never-married,White,Female,FALSE
26,Some-college,10,Married,White,Male,FALSE
65,Some-college,10,Married,White,Male,TRUE
57,HS-grad,9,Married,White,Male,TRUE
59,HS-grad,9,Married,White,Male,FALSE
27,HS-grad,9,Married,White,Male,FALSE
31,Bachelors,13,Never-married,White,Male,FALSE
21,Some-college,10,Never-married,White,Female,FALSE
29,Some-college,10,Never-married,White,Male,FALSE
18,11th,7,Never-married,White,Male,FALSE
57,Bachelors,13,Divorced,White,Male,FALSE
42,HS-grad,9,Married,White,Male,FALSE
55,HS-grad,9,Married,Other,Female,FALSE
60,7th-8th,4,Never-married,White,Male,TRUE
23,Bachelors,13,Never-married,White,Female,FALSE
27,HS-grad,9,Never-married,White,Male,FALSE
23,Some-college,10,Never-married,Other,Female,FALSE
49,Bachelors,13,Never-married,White,Female,FALSE
32,Bachelors,13,Never-married,White,Male,FALSE
19,Some-college,10,Never-married,White,Male,FALSE
60,7th-8th,4,Divorced,White,Female,FALSE
42,9th,5,Married,White,Male,FALSE
35,Assoc-acdm,12,Never-married,White,Male,FALSE
48,HS-grad,9,Never-married,Black,Female,FALSE
51,Masters,14,Married,White,Male,TRUE
29,HS-grad,9,Never-married,Other,Male,FALSE
36,HS-grad,9,Separated,Black,Male,FALSE
17,10th,6,Never-married,White,Female,FALSE
24,HS-grad,9,Never-married,White,Male,FALSE
24,HS-grad,9,Married,White,Male,FALSE
27,Bachelors,13,Never-married,White,Female,FALSE
39,HS-grad,9,Never-married,White,Male,FALSE
30,HS-grad,9,Married,Black,Male,FALSE
50,HS-grad,9,Married,White,Male,FALSE
52,Bachelors,13,Married,White,Male,FALSE
23,Bachelors,13,Never-married,White,Female,FALSE
45,11th,7,Widowed,Black,Female,FALSE
65,9th,5,Widowed,Black,Female,FALSE
29,Assoc-voc,11,Married,White,Male,FALSE
47,9th,5,Married,White,Male,FALSE
30,HS-grad,9,Never-married,Black,Male,FALSE
34,HS-grad,9,Married,White,Male,TRUE
38,HS-grad,9,Married,White,Male,FALSE
33,Some-college,10,Married,White,Male,TRUE
49,Bachelors,13,Married,White,Male,TRUE
47,Some-college,10,Never-married,Black,Female,FALSE
49,10th,6,Separated,Black,Female,FALSE
30,Bachelors,13,Married,Black,Female,TRUE
58,HS-grad,9,Married,White,Male,FALSE
19,HS-grad,9,Never-married,White,Female,FALSE
21,Bachelors,13,Never-married,White,Male,FALSE
47,5th-6th,3,Married,White,Male,FALSE
52,Doctorate,16,Married,White,Male,TRUE
26,HS-grad,9,Divorced,White,Male,FALSE
60,HS-grad,9,Married,White,Male,FALSE
21,Some-college,10,Never-married,White,Male,FALSE
31,Some-college,10,Married,White,Male,FALSE
50,Doctorate,16,Separated,White,Male,TRUE
31,HS-grad,9,Divorced,White,Female,FALSE
71,HS-grad,9,Married,White,Male,FALSE
58,HS-grad,9,Married,White,Male,FALSE
30,Bachelors,13,Married,White,Male,TRUE
20,Some-college,10,Never-married,White,Male,FALSE
35,Doctorate,16,Married,Other,Male,TRUE
38,Some-college,10,Separated,White,Female,FALSE
27,HS-grad,9,Never-married,White,Female,FALSE
29,Some-college,10,Never-married,Other,Female,FALSE
34,HS-grad,9,Married,White,Male,FALSE
44,7th-8th,4,Married,White,Male,FALSE
43,HS-grad,9,Married,White,Male,TRUE
44,12th,8,Married,Black,Male,TRUE
35,Masters,14,Never-married,White,Male,FALSE
27,Some-college,10,Never-married,White,Male,FALSE
43,Masters,14,Never-married,White,Male,FALSE
20,Some-college,10,Never-married,White,Female,FALSE
42,HS-grad,9,Married,Black,Male,TRUE
48,Some-college,10,Divorced,White,Male,FALSE
17,11th,7,Never-married,White,Female,FALSE
17,11th,7,Never-married,White,Male,FALSE
33,Bachelors,13,Married,White,Male,TRUE
50,HS-grad,9,Married,White,Male,TRUE
17,12th,8,Never-married,White,Male,FALSE
32,Some-college,10,Married,White,Male,FALSE
31,HS-grad,9,Never-married,White,Male,FALSE
58,HS-grad,9,Widowed,White,Male,FALSE
29,HS-grad,9,Never-married,White,Male,FALSE
37,Assoc-voc,11,Married,White,Male,TRUE
34,HS-grad,9,Married,White,Male,TRUE
23,Some-college,10,Separated,Black,Male,FALSE
18,11th,7,Never-married,White,Female,FALSE
34,HS-grad,9,Divorced,White,Female,FALSE
66,7th-8th,4,Never-married,White,Male,FALSE
45,Bachelors,13,Married,White,Female,FALSE
41,Masters,14,Never-married,White,Male,FALSE
26,HS-grad,9,Never-married,White,Male,FALSE
54,Some-college,10,Married,White,Male,FALSE
24,Some-college,10,Never-married,Black,Female,FALSE
42,Some-college,10,Married,White,Male,FALSE
20,Some-college,10,Never-married,White,Male,FALSE
23,Bachelors,13,Never-married,White,Female,FALSE
25,Assoc-acdm,12,Never-married,White,Male,FALSE
35,Masters,14,Never-married,White,Male,TRUE
30,Bachelors,13,Never-married,White,Female,FALSE
19,HS-grad,9,Never-married,White,Female,FALSE
36,Bachelors,13,Never-married,White,Male,FALSE
21,Some-college,10,Never-married,White,Male,FALSE
31,Some-college,10,Married,White,Male,FALSE
44,Bachelors,13,Divorced,White,Female,TRUE
40,12th,8,Married,Black,Male,FALSE
45,Some-college,10,Never-married,Black,Male,FALSE
60,HS-grad,9,Married,White,Male,FALSE
18,11th,7,Never-married,White,Male,FALSE
28,Bachelors,13,Married,White,Male,FALSE
36,Some-college,10,Divorced,Black,Female,FALSE
36,Bachelors,13,Separated,White,Male,FALSE
36,Bachelors,13,Divorced,White,Female,FALSE
31,HS-grad,9,Separated,Black,Female,FALSE
33,HS-grad,9,Married,White,Male,FALSE
19,HS-grad,9,Never-married,White,Female,FALSE
22,Some-college,10,Never-married,White,Female,FALSE
34,Bachelors,13,Married,White,Male,TRUE
33,HS-grad,9,Never-married,White,Male,FALSE
50,HS-grad,9,Married,White,Male,TRUE
43,Bachelors,13,Never-married,White,Male,TRUE
44,HS-grad,9,Married,White,Female,FALSE
20,Some-college,10,Never-married,White,Female,FALSE
31,HS-grad,9,Married,White,Male,FALSE
23,Some-college,10,Never-married,White,Female,FALSE
55,Some-college,10,Divorced,Other,Female,FALSE
25,Assoc-voc,11,Never-married,White,Female,FALSE
45,Some-college,10,Married,Black,Female,FALSE
36,Some-college,10,Never-married,Black,Female,FALSE
43,Bachelors,13,Married,White,Male,FALSE
42,Bachelors,13,Married,White,Male,TRUE
19,Some-college,10,Never-married,White,Female,FALSE
55,HS-grad,9,Married,White,Male,FALSE
26,Assoc-voc,11,Never-married,White,Male,FALSE
17,12th,8,Never-married,White,Male,FALSE
42,Bachelors,13,Married,White,Female,TRUE
32,Some-college,10,Never-married,Black,Female,FALSE
29,11th,7,Never-married,Black,Male,FALSE
46,Bachelors,13,Married,White,Male,FALSE
22,Bachelors,13,Never-married,White,Male,FALSE
58,10th,6,Married,White,Male,FALSE
23,HS-grad,9,Never-married,White,Male,FALSE
39,HS-grad,9,Never-married,White,Male,FALSE
27,Assoc-voc,11,Never-married,White,Male,FALSE
54,HS-grad,9,Married,White,Male,TRUE
33,Bachelors,13,Never-married,White,Female,FALSE
46,HS-grad,9,Married,White,Female,TRUE
37,HS-grad,9,Never-married,Black,Male,FALSE
36,HS-grad,9,Never-married,White,Female,FALSE
59,HS-grad,9,Married,White,Female,TRUE
34,HS-grad,9,Divorced,White,Male,FALSE
53,Doctorate,16,Married,White,Male,TRUE
51,Bachelors,13,Never-married,White,Male,TRUE
32,10th,6,Separated,White,Female,FALSE
31,Some-college,10,Married,White,Male,FALSE
22,Some-college,10,Married,White,Female,FALSE
47,Bachelors,13,Divorced,White,Female,FALSE
32,HS-grad,9,Never-married,White,Male,FALSE
26,Some-college,10,Never-married,White,Female,FALSE
37,5th-6th,3,Separated,White,Male,FALSE
31,HS-grad,9,Divorced,White,Male,FALSE
37,Assoc-voc,11,Married,White,Female,TRUE
55,HS-grad,9,Never-married,White,Male,FALSE
23,Assoc-voc,11,Divorced,White,Male,FALSE
36,Some-college,10,Divorced,White,Female,FALSE
34,Masters,14,Married,White,Male,FALSE
43,Bachelors,13,Married,White,Male,TRUE
54,Some-college,10,Never-married,White,Male,FALSE
43,Some-college,10,Married,White,Male,FALSE
40,Assoc-voc,11,Married,White,Male,TRUE
41,Some-college,10,Married,White,Male,FALSE
40,Bachelors,13,Never-married,Other,Female,TRUE
42,Some-college,10,Divorced,Black,Female,FALSE
18,12th,8,Never-married,White,Male,FALSE
59,HS-grad,9,Married,White,Male,FALSE
48,Assoc-voc,11,Married,White,Male,TRUE
41,Bachelors,13,Married,White,Male,FALSE
18,Some-college,10,Never-married,White,Male,FALSE
60,HS-grad,9,Married,White,Male,TRUE
22,Some-college,10,Never-married,Black,Male,FALSE
61,HS-grad,9,Married,White,Male,FALSE
25,HS-grad,9,Never-married,Black,Male,FALSE
46,Masters,14,Never-married,White,Male,TRUE
43,Assoc-acdm,12,Divorced,White,Male,FALSE
68,11th,7,Never-married,White,Male,FALSE
31,HS-grad,9,Divorced,White,Female,FALSE
17,11th,7,Never-married,White,Female,FALSE
50,Masters,14,Married,White,Male,FALSE
64,Bachelors,13,Married,White,Male,TRUE
20,HS-grad,9,Never-married,White,Male,FALSE
30,HS-grad,9,Separated,White,Female,FALSE
22,Some-college,10,Never-married,Black,Male,FALSE
43,Some-college,10,Divorced,White,Male,FALSE
22,Some-college,10,Never-married,White,Male,FALSE
17,10th,6,Never-married,White,Male,FALSE
47,HS-grad,9,Married,White,Female,FALSE
41,Assoc-voc,11,Never-married,White,Female,FALSE
56,Some-college,10,Married,White,Male,TRUE
64,HS-grad,9,Married,White,Male,FALSE
47,HS-grad,9,Married,White,Male,TRUE
48,Assoc-voc,11,Never-married,White,Male,FALSE
31,Masters,14,Never-married,White,Female,FALSE
29,Assoc-voc,11,Never-married,White,Male,FALSE
30,HS-grad,9,Widowed,White,Female,FALSE
62,HS-grad,9,Widowed,White,Female,FALSE
39,HS-grad,9,Separated,White,Female,FALSE
43,Some-college,10,Never-married,White,Male,FALSE
24,Bachelors,13,Never-married,White,Male,FALSE
42,11th,7,Married,White,Male,FALSE
26,Some-college,10,Never-married,White,Male,FALSE
73,HS-grad,9,Married,White,Male,FALSE
72,11th,7,Widowed,White,Female,FALSE
55,HS-grad,9,Married,White,Male,FALSE
25,HS-grad,9,Divorced,White,Male,FALSE
41,Bachelors,13,Divorced,White,Female,TRUE
24,Bachelors,13,Never-married,White,Male,FALSE
63,HS-grad,9,Widowed,White,Male,FALSE
17,11th,7,Never-married,White,Male,FALSE
35,Some-college,10,Married,White,Male,FALSE
51,Some-college,10,Married,White,Male,TRUE
62,Bachelors,13,Widowed,White,Female,FALSE
43,Some-college,10,Divorced,White,Male,FALSE
40,HS-grad,9,Divorced,White,Female,FALSE
37,Bachelors,13,Married,White,Male,TRUE
39,Bachelors,13,Married,White,Male,FALSE
31,HS-grad,9,Never-married,White,Male,FALSE
61,Masters,14,Widowed,White,Female,TRUE
26,Assoc-voc,11,Divorced,White,Female,FALSE
46,HS-grad,9,Married,White,Male,FALSE
26,Bachelors,13,Never-married,White,Female,FALSE
48,Doctorate,16,Divorced,White,Male,TRUE
34,HS-grad,9,Never-married,White,Male,FALSE
34,HS-grad,9,Never-married,White,Female,FALSE
59,HS-grad,9,Married,White,Male,TRUE
34,Bachelors,13,Never-married,White,Female,FALSE
49,Bachelors,13,Never-married,White,Female,TRUE
18,11th,7,Never-married,White,Female,FALSE
43,HS-grad,9,Married,White,Male,FALSE
48,11th,7,Married,White,Male,FALSE
28,Some-college,10,Married,White,Male,FALSE
33,HS-grad,9,Married,White,Male,FALSE
24,Some-college,10,Never-married,White,Female,FALSE
21,10th,6,Never-married,White,Male,FALSE
17,11th,7,Never-married,White,Male,FALSE
39,Some-college,10,Married,White,Male,TRUE
29,Bachelors,13,Separated,White,Male,FALSE
44,Bachelors,13,Married,White,Male,TRUE
24,Some-college,10,Never-married,White,Male,FALSE
55,5th-6th,3,Divorced,Black,Male,FALSE
41,Bachelors,13,Married,White,Male,TRUE
23,HS-grad,9,Never-married,Black,Female,FALSE
38,Assoc-voc,11,Divorced,White,Female,FALSE
39,HS-grad,9,Married,White,Male,TRUE
19,HS-grad,9,Never-married,White,Female,FALSE
49,9th,5,Divorced,White,Female,FALSE
32,Bachelors,13,Married,White,Male,TRUE
27,HS-grad,9,Married,White,Male,FALSE
38,Bachelors,13,Married,White,Male,TRUE
33,Some-college,10,Married,White,Female,FALSE
63,Some-college,10,Married,White,Male,FALSE
23,Bachelors,13,Never-married,White,Male,FALSE
33,Some-college,10,Married,White,Male,FALSE
54,HS-grad,9,Married,Black,Male,FALSE
48,Some-college,10,Divorced,Black,Female,FALSE
35,Bachelors,13,Never-married,White,Male,FALSE
28,Assoc-voc,11,Married,Other,Female,FALSE
42,Prof-school,15,Married,White,Male,TRUE
40,Masters,14,Married,White,Male,FALSE
47,Some-college,10,Divorced,White,Male,FALSE
22,Bachelors,13,Never-married,White,Female,FALSE
30,Bachelors,13,Married,White,Male,TRUE
28,HS-grad,9,Married,White,Male,FALSE
63,7th-8th,4,Married,White,Male,FALSE
51,9th,5,Married,White,Male,FALSE
22,HS-grad,9,Never-married,White,Female,FALSE
27,Assoc-acdm,12,Married,Other,Male,FALSE
35,HS-grad,9,Never-married,White,Male,FALSE
46,HS-grad,9,Divorced,White,Female,FALSE
37,Some-college,10,Divorced,White,Male,FALSE
24,Bachelors,13,Never-married,Black,Male,FALSE
37,HS-grad,9,Divorced,White,Male,FALSE
53,Some-college,10,Married,White,Male,FALSE
27,HS-grad,9,Never-married,White,Male,FALSE
38,Some-college,10,Divorced,White,Male,FALSE
53,10th,6,Married,White,Male,FALSE
34,Some-college,10,Never-married,White,Male,FALSE
23,HS-grad,9,Never-married,Black,Male,FALSE
43,Masters,14,Married,Other,Female,FALSE
67,HS-grad,9,Married,Other,Male,TRUE
81,HS-grad,9,Married,White,Male,FALSE
21,Some-college,10,Never-married,White,Male,FALSE
23,Some-college,10,Never-married,White,Male,FALSE
25,Some-college,10,Never-married,White,Male,FALSE
42,5th-6th,3,Married,White,Female,FALSE
38,Some-college,10,Married,Black,Female,FALSE
64,HS-grad,9,Married,White,Male,FALSE
32,HS-grad,9,Married,White,Male,FALSE
37,HS-grad,9,Married,White,Male,FALSE
51,Masters,14,Married,White,Male,TRUE
22,Some-college,10,Never-married,White,Female,FALSE
33,1st-4th,2,Married,White,Female,FALSE
42,HS-grad,9,Divorced,White,Male,FALSE
19,Some-college,10,Never-married,White,Female,FALSE
51,Preschool,1,Married,White,Male,FALSE
23,HS-grad,9,Married,White,Female,FALSE
37,HS-grad,9,Married,White,Male,TRUE
47,Masters,14,Never-married,White,Female,FALSE
33,HS-grad,9,Married,White,Male,FALSE
31,Bachelors,13,Never-married,White,Male,TRUE
31,Assoc-acdm,12,Divorced,Other,Female,FALSE
35,HS-grad,9,Married,Black,Male,FALSE
38,HS-grad,9,Married,White,Male,TRUE
18,HS-grad,9,Never-married,White,Female,FALSE
20,HS-grad,9,Married,White,Male,FALSE
54,Some-college,10,Divorced,Black,Female,FALSE
40,Some-college,10,Divorced,White,Female,FALSE
43,Some-college,10,Divorced,White,Male,FALSE
44,Some-college,10,Divorced,White,Male,FALSE
44,HS-grad,9,Married,White,Female,TRUE
43,Masters,14,Married,White,Male,TRUE
51,7th-8th,4,Widowed,Black,Female,FALSE
18,HS-grad,9,Never-married,White,Female,FALSE
51,Some-college,10,Married,White,Male,FALSE
41,10th,6,Married,White,Male,FALSE
44,Some-college,10,Married,White,Male,TRUE
33,10th,6,Divorced,White,Male,FALSE
33,Bachelors,13,Married,White,Male,TRUE
42,Assoc-acdm,12,Married,White,Male,TRUE
25,Some-college,10,Married,White,Male,FALSE
32,HS-grad,9,Divorced,White,Female,FALSE
32,Bachelors,13,Married,White,Male,FALSE
36,10th,6,Divorced,White,Female,FALSE
28,HS-grad,9,Married,White,Male,FALSE
20,HS-grad,9,Never-married,White,Female,FALSE
35,Some-college,10,Married,White,Male,TRUE
55,HS-grad,9,Married,White,Male,FALSE
48,Bachelors,13,Married,Other,Male,TRUE
36,Assoc-voc,11,Widowed,White,Female,FALSE
34,HS-grad,9,Married,White,Male,TRUE
28,Bachelors,13,Never-married,White,Female,FALSE
37,HS-grad,9,Married,White,Male,FALSE
44,HS-grad,9,Never-married,White,Male,FALSE
25,Some-college,10,Never-married,White,Female,FALSE
40,Masters,14,Married,White,Male,TRUE
34,HS-grad,9,Divorced,White,Male,FALSE
49,HS-grad,9,Never-married,White,Female,FALSE
22,Assoc-acdm,12,Never-married,White,Female,FALSE
23,HS-grad,9,Never-married,Black,Female,FALSE
60,HS-grad,9,Never-married,White,Male,FALSE
45,HS-grad,9,Widowed,White,Male,TRUE
63,Assoc-voc,11,Divorced,White,Female,FALSE
41,HS-grad,9,Never-married,Black,Female,FALSE
47,HS-grad,9,Divorced,White,Female,FALSE
44,HS-grad,9,Divorced,White,Male,FALSE
41,Assoc-voc,11,Married,White,Male,FALSE
50,HS-grad,9,Married,White,Male,FALSE
47,HS-grad,9,Married,White,Male,TRUE
35,HS-grad,9,Never-married,White,Male,FALSE
56,HS-grad,9,Married,White,Male,TRUE
45,Masters,14,Divorced,White,Male,FALSE
48,Bachelors,13,Divorced,White,Male,TRUE
20,Some-college,10,Never-married,White,Male,FALSE
38,HS-grad,9,Married,White,Female,TRUE
23,Bachelors,13,Never-married,White,Female,FALSE
31,HS-grad,9,Never-married,White,Male,FALSE
58,Bachelors,13,Married,White,Male,FALSE
66,HS-grad,9,Separated,Black,Male,FALSE
39,HS-grad,9,Married,White,Male,TRUE
26,Some-college,10,Married,White,Male,FALSE
51,HS-grad,9,Divorced,White,Female,FALSE
34,Assoc-voc,11,Never-married,White,Male,FALSE
42,Some-college,10,Married,White,Male,TRUE
38,Masters,14,Married,White,Male,FALSE
48,7th-8th,4,Married,White,Male,FALSE
33,Assoc-voc,11,Married,White,Female,TRUE
51,HS-grad,9,Widowed,White,Female,FALSE
22,HS-grad,9,Divorced,White,Male,FALSE
19,HS-grad,9,Never-married,White,Male,FALSE
41,Some-college,10,Never-married,White,Male,FALSE
48,Masters,14,Married,White,Male,TRUE
42,HS-grad,9,Separated,White,Female,FALSE
34,Some-college,10,Married,White,Male,FALSE
23,HS-grad,9,Never-married,Black,Female,FALSE
56,HS-grad,9,Married,White,Male,FALSE
30,Bachelors,13,Never-married,Black,Male,FALSE
45,HS-grad,9,Married,White,Male,TRUE
48,10th,6,Married,White,Female,FALSE
48,Masters,14,Married,Other,Male,FALSE
31,Assoc-voc,11,Never-married,White,Female,FALSE
27,Some-college,10,Never-married,White,Male,FALSE
32,HS-grad,9,Never-married,Black,Female,FALSE
76,7th-8th,4,Widowed,White,Male,FALSE
37,HS-grad,9,Never-married,White,Male,FALSE
34,HS-grad,9,Divorced,Black,Female,FALSE
34,11th,7,Married,White,Female,FALSE
90,HS-grad,9,Never-married,White,Female,FALSE
23,Some-college,10,Never-married,Black,Female,FALSE
43,Some-college,10,Divorced,White,Female,FALSE
24,Some-college,10,Never-married,White,Female,FALSE
28,Prof-school,15,Divorced,White,Male,FALSE
64,Assoc-acdm,12,Never-married,White,Female,FALSE
23,Some-college,10,Married,White,Male,FALSE
20,Some-college,10,Never-married,White,Female,FALSE
61,HS-grad,9,Married,White,Male,FALSE
53,Bachelors,13,Married,White,Male,TRUE
52,Some-college,10,Married,White,Male,TRUE
38,Some-college,10,Divorced,White,Male,FALSE
32,Bachelors,13,Married,White,Male,FALSE
30,12th,8,Married,White,Male,FALSE
41,Assoc-voc,11,Divorced,White,Female,FALSE
45,HS-grad,9,Married,White,Male,TRUE
43,HS-grad,9,Married,White,Male,FALSE
54,HS-grad,9,Married,White,Male,FALSE
34,Assoc-acdm,12,Separated,White,Female,FALSE
49,Some-college,10,Married,White,Male,TRUE
38,Some-college,10,Never-married,White,Male,FALSE
36,12th,8,Married,White,Male,FALSE
30,Bachelors,13,Married,White,Male,FALSE
36,Assoc-acdm,12,Divorced,White,Female,FALSE
22,Bachelors,13,Never-married,White,Female,FALSE
37,HS-grad,9,Married,White,Male,TRUE
17,11th,7,Never-married,White,Male,FALSE
19,Some-college,10,Never-married,White,Male,FALSE
22,Bachelors,13,Never-married,Other,Male,FALSE
49,HS-grad,9,Married,White,Male,FALSE
43,Assoc-voc,11,Married,White,Female,TRUE
43,Bachelors,13,Separated,White,Female,FALSE
19,HS-grad,9,Divorced,White,Female,FALSE
